X	time
.8005368193465344	294
-.395614952075345	295
-1.689239019969778	296
-.044224393449962	297
-.6706007588307625	298
.341930608448878	299
-.1558621985042437	300
.688018504325105	301
.8098917460453424	302
-1.110702040805943	303
-1.058555693785906	304
1.130952802740587	305
-.6386902192628259	306
-.4436686843335483	307
-.173086664031033	308
.643998294883748	309
.3674456030669554	310
-.6268911390902823	311
-.0836150642120375	312
2.483410828645848	313
.8823346900290265	314
-.169882578610222	315
-.4094465742404799	316
-.7694569541108746	317
-.60823277334838	318
1.062996035705126	319
.0787764666069196	320
-.8954411684506403	321
-.1649257166536346	322
-1.999108659912483	323
-1.400942081141357	324
-.5290463745660168	325
-.1692748044641915	326
.9559460831851398	327
-1.281690670385846	328
-.1434350256390275	329
-.3741826287665251	330
-.535161578562706	331
.2492291542054535	332
.6989887609878737	333
.5781600528158997	334
-.6073909964452436	335
-1.339751766979759	336
-2.146033469942263	337
-1.362061666767463	338
.0357544616154229	339
1.45889155616047	340
-1.586532991417176	341
-1.343666470751803	342
2.066612383734755	343
1.859492627748441	344
1.143364128726513	345
.7064096348436412	346
.7669614054431091	347
-.5550875247651198	348
-1.894677205406688	349
1.003348017446502	350
.7242709895316418	351
-1.405253776582412	352
.668519839212451	353
-.3293572113318464	354
-.4393819524983787	355
-.7622183568105542	356
-.5076246506576976	357
.4763739388648784	358
1.591324326749967	359
-.1759914916416422	360
-3.365097448094744	361
-.9641219857737212	362
-1.362097299748439	363
-.8609455092085249	364
-.5840371218138738	365
-.8313400927221746	366
-1.363266566826538	367
-.5857726113765559	368
.2932116399936385	369
-.1795565661843646	370
.6569214805019263	371
.3693477106221827	372
.034282604225605	373
-.6364391799280096	374
-.1809590469772809	375
.4545007265238822	376
.4046634768828971	377
-.3617139218504948	378
-.9272757690062454	379
.874910916712248	380
.2714227307500525	381
-1.100109045651345	382
-1.494273713482023	383
-.0301549686415028	384
1.750319426479348	385
.8044972984657562	386
-1.728566204560297	387
.7027005789243587	388
2.171478070337722	389
.334765687365679	390
-.5933212403538195	391
-.9916732447387699	392
-2.452523989426303	393
-2.692461113942402	394
-1.668781727745869	395
-2.708131986424296	396
-.0829333571183036	397
-.1784834689691013	398
1.920025362071457	399
.787121813584412	400
-.8257610889665563	401
1.099391724934868	402
-.2769400915308153	403
.2446963176714544	404
1.170744465325	405
-.5397132274336853	406
-1.825568143287067	407
-1.425534715774155	408
-1.227657460939783	409
.1498090761288163	410
.8244204586299082	411
1.559718187595701	412
-.0089138772456958	413
-2.194373461223799	414
-2.018364105481453	415
.2740822881942739	416
.5021981867665942	417
1.980555769635885	418
-.0035343829884393	419
.171981601209896	420
1.324169989561713	421
-.9576533931599587	422
.1865843394447043	423
1.26067673566001	424
-3.28666763624471	425
-1.155179929094405	426
1.840784192467785	427
-.3694266707772195	428
1.242918302643778	429
-.4953194178717267	430
-.8193618287198102	431
.0503473692885516	432
-.9569959889552629	433
-.5598643716715292	434
-.4859166290645121	435
-.9935498226550485	436
-2.425759547427146	437
-1.214949878005105	438
1.273940856009133	439
2.4750044726448	440
.4764332287305125	441
-.5425606463515769	442
.6536772385798884	443
.751315961418233	444
.1215155818759248	445
-.0951671021481569	446
-.2180653501787741	447
1.969195441709139	448
-.9773127797731811	449
.3187812806418588	450
.7864065142313978	451
.0577883384873312	452
.6039547646979055	453
.1688866190601626	454
-.2697777518413638	455
.7474779594230637	456
-.2390364657721381	457
.5186683293398813	458
-1.18630297886893	459
-.8691868949829271	460
-.875657463063874	461
-.2999156153088428	462
-.1443220990246445	463
-.158195285019829	464
-.3449434527860479	465
-.7474740501078577	466
.0302556888201117	467
2.171464587760822	468
1.195472423256225	469
-.3095567664608087	470
-.9840018011661912	471
.052296688919422	472
-1.341070917178673	473
-.9784889901602459	474
-.1720337824931601	475
-1.009656617264844	476
-.582202693773515	477
-.22916209105508	478
-.4958624198386448	479
-1.499691615212241	480
-.4298396242164588	481
.2814828129003444	482
.9272492143837751	483
.0481024821664421	484
-.4119942115271658	485
.1822578697673569	486
1.77710982256762	487
-.4052483014311254	488
-1.776286537396183	489
.1326399086165465	490
.0885262271440006	491
-.7111270352943616	492
-.6116946643008945	493
.8483636902455276	494
-1.805484478053797	495
-1.801898055305723	496
.2498929131462378	497
1.007255148548189	498
1.384870155265297	499
-.6197823286189167	500
-1.162161005421742	501
-.3402226774150764	502
.4395676265402302	503
-.0100649659661797	504
.1373970723991849	505
1.818388583826489	506
1.232663537885159	507
.7444460252580096	508
-.4706384156709073	509
.6288983733249802	510
-.4184553619683732	511
-.3450257514772807	512
-.4313928990745607	513
-.5287309090234067	514
1.996949912888596	515
.7390702297457205	516
1.777963828708737	517
-.1904420011897082	518
.4956048545994831	519
-.4650351418487944	520
-.8747333148931827	521
-.8910103351898752	522
-.5567884542000056	523
-.2108127094453075	524
.1104899382663483	525
-.0008469953346849	526
.3703637287285174	527
-.2744577851544724	528
-1.731046254571566	529
.8359455720744037	530
.1545268068366467	531
.4069178456090994	532
-.9584076468528974	533
.0267166369937219	534
-.0244678767052198	535
-.571464739846685	536
-.4632522260076652	537
-.3485543990982215	538
1.51970114210674	539
2.016851654392835	540
2.50749295948463	541
.288354841077813	542
-2.711283690065449	543
.724425393348283	544
2.423033430364136	545
1.474873537054904	546
-1.20659184902511	547
-1.155109751564791	548
.8535715162783744	549
1.72243338968629	550
.5391307055966045	551
-.8676908876255152	552
.4030835794619421	553
2.031477827896984	554
-.0316430766653719	555
.1210537439080988	556
.0016558589768278	557
-1.187561017008079	558
-.6432228409189412	559
-1.359950440343813	560
.4846289872224987	561
1.243522639462267	562
-1.959869041192187	563
1.350451458716597	564
.0471883397346214	565
-.5149128548487888	566
2.096300687744152	567
1.334460212008675	568
-.081945905068736	569
-.8375634662616501	570
-1.018450214741439	571
.1652260781651895	572
.9771741318940228	573
1.171125116377138	574
3.16102325133347	575
1.380170379267156	576
-.3470257636660964	577
-.3659923811097192	578
-.0325875037156186	579
1.316675093935883	580
.5356464623044728	581
-.2635625504980922	582
-.8446897631842651	583
.7551693220843598	584
-.0625894925245704	585
1.252658897450686	586
1.397232424545458	587
1.338287925862338	588
-.7068067077255722	589
-2.659813272382669	590
.3906992470718033	591
.3192642381809571	592
-.2929848829505223	593
-.5613760959878404	594
.4055071403847736	595
-1.268517581083367	596
1.672386996018262	597
.626322742104638	598
1.157650668240599	599
-.2379861053529279	600
.7641731830952212	601
.865706109114684	602
.0061942066260305	603
.7615306112358941	604
1.366717280488438	605
.6664178895327526	606
-.1412206138523787	607
-.4628280841623292	608
-.2766811806557871	609
.7435475662741226	610
1.788001394609045	611
-.3904752912168931	612
.0504619507767279	613
-.2933422711889733	614
.543206194546858	615
1.292521815621091	616
-2.711823604754135	617
-.8530822922016078	618
.6220540160845386	619
.616043104556133	620
.2614485039933698	621
-.8285833654111128	622
-.2294185303859401	623
1.303192235134283	624
-1.567820058228666	625
-.929677948590975	626
-1.454740326111197	627
-.6001985213765527	628
.1387941156526152	629
-.9771899500936381	630
-.495962903939794	631
-1.320757925586721	632
-1.277654329185737	633
-2.409760874744108	634
-.6508321764241771	635
.1354038819105612	636
.6793268120471484	637
1.204111586550144	638
-1.403561938764245	639
.3015177074753934	640
1.196894020950618	641
1.241233189098599	642
1.840871647053466	643
-1.469523273713876	644
-.3634401495097492	645
.3107826494881084	646
.5510562102502206	647
.4353616692007697	648
.9572694088286715	649
-1.937888007626399	650
-1.205694695926792	651
-1.346529920533069	652
1.53739004661535	653
.7763163282356732	654
-.4122041170656121	655
-.5255863314061481	656
.2018189776766083	657
.8497864655660846	658
2.430399660462659	659
1.560732307363814	660
-.1316541860845228	661
.2918192210865374	662
-.8441824303090303	663
.9372732322542605	664
.481831809275148	665
1.108156446772679	666
.2447206425126805	667
.2883230386308458	668
.8518820513504071	669
1.192773474816673	670
1.772706318987734	671
-1.048849052198884	672
-2.497863932183332	673
-.634571766484468	674
-.872809792844483	675
2.771006699818049	676
.8835607377052546	677
-1.38842029127529	678
-.940778609452863	679
1.289988127201933	680
-.374490186113207	681
.7793007429696848	682
1.518850278518031	683
-.0797819099783691	684
-.7283643940636702	685
.8516279343891101	686
.6388589438829901	687
-1.217895861813995	688
1.220243149811468	689
.1771428529690564	690
.7387670225316025	691
-1.417497145178665	692
-.7184724114499969	693
.207121358611645	694
-.7868447365503124	695
-.4632598806329651	696
-1.414066207061832	697
-.9055737687519303	698
-.6547333853913805	699
1.175314913908036	700
.6769299121159842	701
.5158165010062117	702
.3129819246313825	703
.5704260682925909	704
.3888047953654495	705
1.287358123383504	706
.6234324820485505	707
-1.069101759219001	708
-.549270047947358	709
-.0673413268876777	710
-.794377883651228	711
.3374424219213946	712
.5084656028404703	713
-1.453266324087991	714
1.949485815803655	715
-1.242958413676359	716
-2.796014790538406	717
-1.057854728921628	718
-.5064815958958387	719
-.147380460988719	720
-.2816717663932288	721
-.1397420360729034	722
.1069436329971485	723
-.0416079084303277	724
-.1847112428257251	725
-.8481664848554111	726
-.3104723774228786	727
.1483645919704494	728
-.3846251885185312	729
.6288531212982533	730
1.68750579790263	731
.7214639040573074	732
.4739305697777718	733
-.8103946530864629	734
-1.52474201430455	735
-1.857325936211357	736
.356868668073133	737
.6798315651815362	738
.0632661304916318	739
-.9738537512718685	740
-.982984833112609	741
.4186617001734947	742
-.1088546926528928	743
-.8260310640258302	744
-.0853107903286928	745
-1.020091862210276	746
.3611896006097025	747
-.1732553208594533	748
-.5055019408267495	749
.2895650368435516	750
-.4059141012382311	751
-1.267570650322584	752
-.3531346889395253	753
-.3361532422025839	754
-1.132518638282705	755
-.6358242732202154	756
1.310110457823692	757
.8788601854837751	758
-1.256965357881256	759
-.5976093103888518	760
.2799129342028638	761
.8292319637774597	762
.1821482032174864	763
.2208694189005861	764
-.7690237621119758	765
-.2712392474703268	766
-1.293672418952173	767
-.5965033378172744	768
2.218129776747186	769
1.397535421711898	770
.4984647651842962	771
.0730226381724211	772
2.528451175181905	773
.3083674044909971	774
-1.449652900297378	775
-1.144168712587757	776
.5045710436120758	777
.1486120928425862	778
-1.437846701572139	779
.6122457884918197	780
1.876079299166352	781
.2751372351814324	782
-.0829693136839078	783
-.7182203861296383	784
-1.711238268361685	785
.1876192287244537	786
-1.610340626155937	787
-1.57814790529432	788
-1.957283739745578	789
-1.045647062178289	790
.0964859652783909	791
.404490966631965	792
.973277795806709	793
1.272219540263537	794
-1.004597267693543	795
1.200343981094789	796
3.394908728422347	797
-1.040984385187301	798
1.009340112181135	799
.5117746566038356	800
.3259686090142951	801
.3557327598575761	802
.457708743726431	803
1.670968691427716	804
.3129572218712322	805
-1.3952427726861	806
.6567137472444646	807
.3199593786378011	808
-.1664000084471838	809
-.2032116395580041	810
-1.251793082962039	811
-1.257311063232162	812
-1.406412914315343	813
-.0394158292132317	814
.6940236705408926	815
1.271917951214938	816
-.4200539490486407	817
.2054801021372697	818
-1.457771951644804	819
.2823399609208003	820
1.733911220247935	821
.3341302602910231	822
-1.582714292242393	823
-1.559439093503102	824
.8567948249387347	825
.2658955800469083	826
.2595790079512206	827
-1.739059149784695	828
.7637735278914177	829
-.1768456416354213	830
-1.801114886731263	831
-.699434186512399	832
.8726843215361465	833
.7395681030244438	834
1.102199488271288	835
.8237039475596553	836
.1415841698091838	837
2.094685259683004	838
-.775087662672689	839
.1065449520608777	840
.2753778952013614	841
1.049560401770231	842
-.4208292150624973	843
.3471187648518104	844
1.471984810443585	845
-.0558456338199791	846
-1.783568359338052	847
-.6543430755456551	848
.0458355507587149	849
1.412897748659852	850
.6080073766361532	851
1.739094005387093	852
.2877577143814253	853
.4222401764978764	854
.7654419469857358	855
.441894467139139	856
-.5127620980016987	857
-.0224320667229057	858
-.6009478626076669	859
.6140767947768885	860
-.1211492982308293	861
1.735476639647159	862
-.3373312890055993	863
-.2326725319146978	864
-.5752539559576367	865
-.3815440492334491	866
-.1815299085038385	867
.5087901797597423	868
-.455319844385761	869
-.3660734542792228	870
.6404074646088026	871
.8460254694973259	872
-.2639812565831759	873
.4493489163112142	874
.808543163458825	875
-.5500313281130522	876
1.143914969039254	877
.1146905165669968	878
1.162463186092974	879
.0392717126102105	880
-1.619010758945424	881
-.8857823196658913	882
.5685056225735264	883
1.01416199294504	884
1.775747363594117	885
1.024319758120274	886
-.2311955880721195	887
-.364225514876745	888
-1.495506201833299	889
.9162689510280038	890
1.730114691458014	891
-.1932686368205263	892
-.802019136410598	893
1.256486311687554	894
.0899894582588526	895
-1.307760833802802	896
-1.309451118403248	897
.8301393904914987	898
1.343375352150384	899
1.127712699550149	900
-.6795740854040603	901
1.586185377676144	902
2.143260751282131	903
.0446953987907656	904
-.7579251234188035	905
.9569716463858249	906
.9206986094750197	907
.5647656366381365	908
.5701673312590334	909
.7317830544980543	910
-.9293777253685902	911
-1.159867162337518	912
-2.650296113613413	913
-.6058250506222241	914
2.59478078652646	915
.9994692841760924	916
1.097759245719586	917
.0426141460445744	918
-.7072116272467085	919
1.665013902407591	920
1.037739673363356	921
-.2635967999710256	922
-.8561713664301795	923
.5877483064049109	924
.002261083206648	925
-1.030830168648972	926
-.6300673981167018	927
1.200198217264697	928
.0312089311624763	929
-.7321173693756087	930
-.1885951784868026	931
-.5896360981253187	932
1.319120407974293	933
-.5412779669939993	934
.50126812615955	935
.529819252219162	936
.4062331718345296	937
1.296941392558294	938
-1.000269402758583	939
.0289505190584598	940
-.107760387363524	941
-.1775984343608898	942
1.107953695359308	943
.2429748754201771	944
-.5966499697098936	945
-.9821880957029733	946
1.31660019648206	947
.8363383389213558	948
-.1435692606643092	949
1.632686057163862	950
.5332347960662607	951
-.095222388126567	952
-.4880342086834781	953
-.7282355766671391	954
-1.256420084863665	955
-1.732845404917447	956
.0136948721583906	957
-.4224724049408459	958
.1527507402551853	959
.1287152803867918	960
-.2047315273774567	961
1.623718451946716	962
1.720842563767373	963
.3036038571644173	964
-.7769368309383393	965
-1.724048770937217	966
-2.090891245521743	967
.5334389355399611	968
.8457540765448647	969
1.15529572845064	970
.3603011505612138	971
-.0990760323172105	972
1.413899859181238	973
1.165290919611898	974
1.900348108724968	975
-.5653131705560581	976
-1.124521464233115	977
.0745725386587193	978
1.686230459534949	979
.6804725454538901	980
1.827515200911042	981
-.5844936997034297	982
.8229103611712913	983
.7390702159089562	984
-.2319551710673843	985
.5716815564466083	986
-.8196599873879015	987
1.184478540727661	988
1.84155614000259	989
.0640320348498956	990
-.872703582322877	991
-.9440902646891521	992
-1.050560745185392	993
-1.477279818429914	994
.9220316624615978	995
1.5929374713816	996
1.60702810277523	997
1.155801442380565	998
-.0232199100059815	999
-1.188170234326933	1000
-.4296055342813168	1001
-.4310372142483464	1002
-.0715763381723435	1003
-.952628654035412	1004
.9853475711212475	1005
1.262628597127407	1006
.5497513883220452	1007
1.312166374397626	1008
-.6536397468491947	1009
-.0842666245955839	1010
.7256209645529118	1011
.5243536852655419	1012
.6420955175143102	1013
.2606564306338337	1014
.5694761206849913	1015
.3358320398243549	1016
.7151684021346227	1017
-2.669979308238891	1018
-2.794173640736989	1019
-.1005380258558678	1020
-.1105220267712143	1021
-.6846435658305255	1022
.2545083683907192	1023
-1.184808817527909	1024
-1.212861503949224	1025
-.5440747909150683	1026
-.1873208527776703	1027
.6042973530377451	1028
-.6305885351735795	1029
1.671928172912805	1030
.1382224442356419	1031
-.019624497597735	1032
-1.394345824978034	1033
-.071084080856923	1034
.2974533342822158	1035
-.7728637054378273	1036
1.324723442011157	1037
.948042422618008	1038
-.5071020949254633	1039
-.2154155418247813	1040
-.2099201850628572	1041
.0289817156246017	1042
-.0086054489452767	1043
.8763029756940807	1044
.160942206900871	1045
-1.015040938858267	1046
-.7623432232795518	1047
-.5445891851569404	1048
-.6344183957234167	1049
.0443786030261259	1050
1.222838443861116	1051
-.9799186932554469	1052
.5929501058121545	1053
.1711757437570683	1054
.5509999867074673	1055
-.2112766403307615	1056
-2.642067271783408	1057
-.3432668911115901	1058
-.1555364813703385	1059
.5299829219785372	1060
1.383809484050505	1061
.2612755673366065	1062
-.5224317357738177	1063
-1.109806374308397	1064
-.6233871959812026	1065
-.8988170996313994	1066
-.9699780489483563	1067
1.675035475960999	1068
.5529817364908338	1069
-.8226592389871754	1070
.1620962830543003	1071
-.165159084155554	1072
1.60501448288932	1073
-.8659202136143294	1074
-.9667308660304437	1075
-.0783189525879381	1076
1.965776576239485	1077
.8946345430984549	1078
-1.023016077600246	1079
.4614736440012275	1080
.3374542317995519	1081
.376325181976041	1082
.9375100512006677	1083
1.173805349414941	1084
2.101872301764789	1085
-.7442118833823347	1086
-.8812305544861752	1087
.7902424288281726	1088
.1851718716849849	1089
-.6048585700532124	1090
.2620531694709241	1091
.404101090589188	1092
1.078434335167804	1093
-.9372866450292907	1094
-.3159814934799139	1095
-.0888062613503134	1096
.0899742554600347	1097
-2.170343677063161	1098
-1.527871582060104	1099
-.7334110777298366	1100
2.096720631269466	1101
1.803931024638241	1102
-.3998855915964393	1103
-1.488619120761319	1104
-.7279913029591885	1105
-.6414753412152969	1106
-.3159902560666109	1107
-.4406632517803066	1108
-1.590080425703603	1109
1.066090966563106	1110
-.8414320852340275	1111
-.1055516221981783	1112
.1080599555371052	1113
-.6191964821411394	1114
1.372653490928833	1115
.5918439783583045	1116
1.304383731148281	1117
1.203736991450099	1118
-.0806843658657376	1119
.0915121742901319	1120
-.4464807615581617	1121
.9964631228739076	1122
.5984832800408428	1123
1.99175129970502	1124
.612417673098075	1125
.2734384337227575	1126
1.091694330272615	1127
2.109111528838715	1128
1.548972460335841	1129
-2.520794251892402	1130
-2.449691802953846	1131
-.1873686206122196	1132
-.0465499017682395	1133
-1.781840105623141	1134
-1.104038719030948	1135
.2633939087219968	1136
.1187474328266171	1137
-.8218040423696772	1138
.1205257662201649	1139
-.0587058889578569	1140
.223584470303216	1141
-.7993196153275181	1142
-1.997103295851387	1143
-.8325802665594134	1144
.0612282692351733	1145
.419808893949751	1146
.9932676974401079	1147
.5256502052460158	1148
-.0010957466547657	1149
-.1252175778402808	1150
-.3798251672603941	1151
.6069541734152935	1152
-1.001742998304297	1153
-.5574783603745948	1154
-.3341329651112604	1155
.0725053238286033	1156
.2014767261534736	1157
.6489717937747976	1158
-.4845263160905292	1159
-1.129258765929525	1160
-1.644734076275596	1161
-.1575788201235003	1162
2.278874174503656	1163
.1449888169549653	1164
-1.218219111772467	1165
1.290134022063536	1166
.1310459146649919	1167
-.1565060406910783	1168
-.5168761999457067	1169
-.2278646058454621	1170
-.2124719438124759	1171
.5459255063412713	1172
1.720432922608641	1173
1.315878373621305	1174
.2324191641996297	1175
2.068924073186541	1176
2.563718569285731	1177
.7381185409866948	1178
-.5994734851142728	1179
-.8594270048071871	1180
.2343540660484367	1181
.5650813435393188	1182
1.16782472303355	1183
-.1902318603244355	1184
1.702226739812678	1185
-1.055487184926308	1186
.0834382659944465	1187
-.1578059630042113	1188
-1.185165420121238	1189
1.340431867199344	1190
.1341063956167935	1191
-.6735123409926019	1192
-.5885770939518356	1193
-1.052283327215006	1194
-1.495513123183795	1195
-.2953207441809083	1196
-.0109726825466271	1197
-1.234467601812529	1198
-1.757850367192235	1199
1.427625315374351	1200
-.1173350541489247	1201
-2.887103549789777	1202
-3.019201257376374	1203
-1.216786247781924	1204
-3.094248924301426	1205
-.9784782103712976	1206
-1.331612841057365	1207
-.5541491403666998	1208
-1.22120854118143	1209
-1.145983838926056	1210
.4476731533487939	1211
.193108303350965	1212
1.046944635894951	1213
-1.121278519840362	1214
-.4870085977879183	1215
.8139861437100334	1216
-.0717031253193722	1217
-1.05808985442798	1218
2.136693198353468	1219
.9207946123670595	1220
.1791921514098758	1221
-.1015699808821613	1222
.0807188555316017	1223
-.3803229292199569	1224
-1.92025397020685	1225
-1.476164612883924	1226
-.3670489877179289	1227
-.834014358066326	1228
-2.995609866107793	1229
-1.137703962578551	1230
-2.920322236894834	1231
.2774103875837425	1232
.6289773624829847	1233
-.4354989217123426	1234
-.2200569833083816	1235
1.195939880866186	1236
-.6245423058212695	1237
-1.044483807963289	1238
-.6235365787311732	1239
.4390057161373495	1240
.0903973320896571	1241
-.4870811576743261	1242
-1.580345777728867	1243
1.022952585047645	1244
.8255048332337158	1245
-2.348499785937256	1246
-1.113717039249436	1247
.2494210193886999	1248
.0165715887560163	1249
-.9168154629574745	1250
-.2101610506852147	1251
-.8156652560222346	1252
-.498946432024346	1253
-.2619901784226984	1254
.4553726617517002	1255
2.111126104001986	1256
.2966008048432133	1257
.9659176415537875	1258
-1.199568277136631	1259
-.6677588830161196	1260
.8311734994344163	1261
.7371213277347667	1262
.9212695184360162	1263
.0784786478172058	1264
.2432028099184714	1265
.7110353042533945	1266
.7403255619799177	1267
-.2299839551962804	1268
1.943436987210946	1269
.6151107454957618	1270
1.303268940440459	1271
.8976276569658241	1272
-1.973286967548685	1273
.7073568605154432	1274
1.95027653217898	1275
-.5940398226816257	1276
-.124760031304622	1277
-.1143332882318898	1278
1.367225835500241	1279
.1357517921305536	1280
-.2620619225033946	1281
-.630902978662638	1282
-.1694172651916625	1283
.1414023812782084	1284
-1.826509654511113	1285
1.179686019363284	1286
-.8062126622176086	1287
-1.753111068384989	1288
-.6139763201809912	1289
1.298207440731055	1290
.8806935361012589	1291
.8128362489913742	1292
-.8055097677676425	1293
-.6823797860198654	1294
.4285157213558262	1295
1.128756831881098	1296
-.2072827186909538	1297
-.8627181561621866	1298
3.021796652133856	1299
1.999815407619006	1300
-1.145345656732393	1301
-.5193173585902346	1302
.6574453798205819	1303
.784707795879258	1304
.1276610695452235	1305
1.22524129101017	1306
.4582777507150979	1307
-1.99544305106724	1308
-1.465809464780753	1309
-.6911562586558174	1310
-.8895073465759303	1311
