time	X	Y	Z
49	.5723595727421362	3.443674545298643	-.9161778252066619
50	3.042206690360097	5.329679603422384	-1.100622085656168
51	1.576191648745564	4.148009862594157	1.090005201165995
52	.4515415425094793	4.166391967824168	-1.484403272808961
53	.3973034514853261	3.247946579886437	-.805228277507287
54	-.2845436120799721	2.322498063863867	-1.167103102673732
55	-.6030563837471707	4.12421146785105	.2529336448278814
56	.9637155559313529	3.796759463626379	-.137969884882584
57	2.315712469150287	3.055125820192171	.5453785837861829
58	2.967193155539027	3.256549738869865	1.126841270611703
59	3.738589547958046	2.69984188642325	1.523935641982212
60	.883582101327325	4.278274966219429	-.2536698030993055
61	.5440216610715909	2.468634424676255	-.7580941044353265
62	1.387631074668357	3.07068287168388	-2.62734197940193
63	2.099620564960278	1.61193575295388	-2.509200180534941
64	-.138740816690633	.9284834982150999	-1.577327808766624
65	-.3609710486591824	1.836419473881052	-1.097470490649268
66	-2.405680219188194	1.68172815726727	1.147687038924325
67	-2.590375426984946	.8313765343659151	.1130739686481321
68	-3.640530367218348	1.230662759154632	.6438635626475143
69	-2.736263969118179	1.426980589692102	.4248505018877621
70	-.232508389909261	.5302560789633861	.3864907761644839
71	-.1205325389936792	-.0641929153163087	2.496062372428999
72	-1.717189834027741	-.8148638131031365	1.198571014262731
73	.2615018336806189	-.4855079579239526	1.603657427327517
74	1.274318909414606	-1.027551369687671	.648786863001559
75	2.215006755924632	-1.790234263028751	-.9914364366359493
76	1.64290367930117	-1.466112505030933	1.244666442035385
77	2.429273339275825	-1.719223097042627	.4186952633655276
78	.964647270375304	-1.411493305942231	1.199167801913096
79	.7996538273436535	-2.380728090113932	-.3748435858393471
80	.2318720799439042	-2.351451528358529	-.4646807259618773
81	-.7596629146950657	-1.123500219871496	-.686321152474677
82	-.9989209968632148	-.0526198292454554	-1.127781522100762
83	-.3989270932118352	-1.340818437890904	-1.577992725486809
84	-.1909278153557465	-.4318504175963517	-.6150400167944035
85	-1.281028139435795	-.7129425695108622	.1286777494880598
86	-.719071483255505	-.7140988762198018	.682879869811627
87	.9940123333657751	-.6568835520654638	1.008790166753515
88	1.088437037350729	-.3316762980857187	1.487183077557946
89	.3101375794351736	-.7494484609659605	.3323976099888988
90	-.2361639985447131	-.6959698708901972	.6881072492840518
91	-.6397683860040024	-1.541456251527194	-.1127620455247902
92	.3210262471319204	-2.826879317846879	.4488985089060083
93	.6276788731831913	-3.089451358165143	.5211647916540914
94	1.148928416281382	-1.238642698428065	-1.160813964744695
95	-.8086335439691306	-2.497157824826895	-2.613105072417381
96	-.6226081979135919	-1.585888186880833	-.791550708418455
97	-1.355101219706491	-1.36790843663418	-2.45856557842983
98	-1.716989647860294	-1.802560933666611	-.8275547476953067
99	-1.854949965961278	-2.749911783754897	-1.803725338304779
100	-1.664604282277315	-2.221011866608233	-2.235282462017479
101	-.6823087972676191	-3.731712154603285	-3.463128408294173
102	-.9149784112615214	-4.031219194137797	-3.738527627280083
103	1.488633711182459	-2.316023522898286	-3.01502029432084
104	.5603362138689439	-2.769792790825627	-4.9890012363187
105	-.1927407296416528	-1.536549312412363	-3.157403169421983
106	-2.229114519835107	-1.619342609422562	-4.165595139283069
107	-1.538966931146813	-1.910924733072478	-2.847349844495295
108	-1.907717200128566	-1.319222830603237	-2.483144930722849
109	-.3924714747944597	-2.548718033380607	-1.665059681527567
110	-1.04800288328954	-1.746790210373781	-1.287814611745894
111	-1.001682470831774	-2.144431197235775	-1.21895690293185
112	-1.327303889215988	-1.409523639107448	-.9058306117880955
113	.8532765644904259	-1.110608756291353	.9019581024324794
114	.9257265627483362	-2.060303358180961	.228017520289666
115	1.058846370043256	-.9113564598171422	-1.188611827265297
116	1.625003426536755	-1.318868275267493	-1.355733091734811
117	1.490126418695981	-2.050895457228443	-2.494872079165494
118	.8436329688733756	-.5202060686889397	-4.041790082988305
119	-.014644419703711	1.354823449682705	-2.649818263621043
120	.5090836725725899	1.148964605872469	-1.937807802491693
121	-.7724154717953391	-.4460828648581035	-3.130104499321427
122	-.8256439939645299	-1.265026199897806	-5.087651539166612
123	-2.174262743383856	-1.038115597375564	-6.499982988599403
124	-.9519894490005635	-.9582888500102588	-4.417333903739482
125	-.4884554367828108	.026377957964067	-5.193499511818948
126	-1.463935456560433	.4912949278052335	-5.8964081167628
127	.1034812770022492	.1933182564769975	-4.815513300209523
128	-.7687937032532646	.4708312238690778	-3.48750833195095
129	-2.53125199936321	.5805540706688211	-3.346045422353826
130	-1.377440851424768	.2279184657835059	-5.222956016982096
131	.7082625643206208	-1.030943605903246	-5.022907966347324
132	.0524057869407186	-.257558460510484	-5.772433081099289
133	.042806306335263	-1.120272722433763	-4.242995572662476
134	-.0396457615115803	-.8195416211415595	-5.781229361174851
135	.3113528295226651	-1.304173824807591	-4.914127516585959
136	1.563369548001807	-2.69834071504878	-4.826459242267894
137	.8932706634688303	-3.611932689014506	-3.666672482411622
138	-.7830685285310603	-2.211636087854877	-2.62803965149551
139	-.9409256900437369	-2.742521125938097	-1.927274266846169
140	-.4571015156619501	-4.212332887877652	-1.182855515504637
141	-1.215709605992049	-4.373067923305697	-2.133633788403852
142	-1.627709890893275	-3.833423758749633	-1.597541229330696
143	.0782484274758125	-4.395947966029516	-3.637900185895913
144	-1.348488445813983	-2.880877919229964	-4.626091360028032
145	-.8758579262759314	-1.852608630606745	-3.028525582921215
146	-.8386536822798709	-2.790187897580151	-3.973632507375836
147	-.8902489497154584	-2.960088587212572	-4.106120502947907
148	.2390366427491099	-3.560909691109577	-4.806961978282188
149	-.6355581347506021	-2.884221069916138	-5.554307934131693
150	.0778707426859204	-3.998396730168943	-4.414387783865425
151	1.447672385402439	-5.333945889234465	-4.963639491218863
152	.3420510925751707	-5.207872414389039	-4.995625485451197
153	.1320982480123258	-3.672164227967137	-5.526357276072165
154	-.0392007987630854	-2.915166124367957	-3.924260559202101
155	.357790535320139	-4.379927434614212	-3.028520125391455
156	1.776488695888177	-3.00335181234716	-3.539137895765373
157	2.554596971756381	-3.476547317109161	-4.576641035527503
158	2.482371279088026	-2.707693035584417	-4.201800964562758
159	-.4514928266354248	-3.98933763053116	-4.801465136954817
160	1.302430942336668	-3.767646710635697	-5.131044832525236
161	.6658696296626492	-2.765935908100472	-4.409184827349268
162	.6233531091219668	-2.824090386866598	-6.791019650158541
163	.5122867504496437	-3.481369417412158	-5.517533901817097
164	1.17805741788034	-2.38985532184234	-3.669452385654927
165	.8186741581424991	-2.721286863387779	-4.667594656151587
166	.2546183600544454	-2.246068708564684	-5.51458714435818
167	.0920796740796367	-.7641070335619836	-5.02508847872206
168	-.3041650413131614	-1.63778740171651	-4.439330002367143
169	.7560304600767196	-2.438444211988887	-3.864001612287166
170	.2110902258592192	-2.200878443251358	-5.029364164862254
171	2.905891864437804	-2.278970729439667	-4.255960876473922
172	3.052727167566252	.6710798988176272	-2.40480187282223
173	.8135501474651954	.4634225511622738	-4.187916856978085
174	.5132179581084599	-.313091194204468	-3.508528550751542
175	-.4224813948114186	.2629884207076731	-3.712678340009834
176	-.7661569305650965	.8009930581648265	-4.730578094749895
177	.1505035987167089	1.838519585529241	-4.706541080121781
178	-.7898378387401949	.5527878637525867	-5.855120505304764
179	-2.583881969338616	.7660992800315807	-2.843084722260523
180	.7902352456266115	1.608002525651638	-3.309776540968715
181	-2.340082262360879	2.131522108781932	-1.837185166879154
182	-2.465373743232354	2.953548099748237	-1.236075111717142
183	-1.715816909856981	1.980576439733558	-1.739964494126815
184	-2.273345437094459	2.065967908808453	-.7816426011071388
185	-.3514869584174987	5.012091308529468	-2.792419803252958
186	-.6547311355302025	2.418049559142572	-3.576329510972887
187	.1292162710051918	3.486345424877756	-3.139722761445102
188	-.2572162801172896	3.335125557264877	-3.102418416238628
189	-1.495468441057719	2.834527782982314	-2.825684034522561
190	-.2937303850750975	1.953057979186581	-2.027669834962162
191	1.887157828645457	1.757973655622629	-1.732165854369165
192	3.426180604571557	1.009706278189438	-.816597605287906
193	2.458941727919195	1.563929336432624	-2.597723972695715
194	.9583026816799388	2.162101686987443	-2.810991126523785
195	.1205421296708425	2.11100038569822	-3.063225521261187
196	-.3518933712661498	1.791754533699731	-2.448400314818701
197	1.141466817213828	-.0846487478011431	-3.227955950490053
198	.7785694531633811	.3413984148615924	-2.770635164972938
199	-1.076864954551049	-.8566057108311383	-2.463612234630403
200	-1.292026032979202	-2.692782596214993	-2.135135534942172
201	.5344466230172187	-1.898336063675161	-2.032341950522425
202	-1.087588093591515	-1.70556772806462	-.755583379910896
203	1.020604631555569	-.0554804030468237	-1.365608653930513
204	1.63749488089872	-.4746844774888725	-.3943707482886479
205	.3897153694635613	-1.813020863915139	.9440910591146112
206	.0554755939494501	-2.522561126907156	-.2718013133867377
207	.4929856979638143	-1.402675955885672	-1.26898745696249
208	.141382897808127	-.7697982626492212	-1.018425466001202
209	.6185307454557583	-.9372437707550331	-.3058453077012984
210	-.2240387998652152	-.6528521716405702	-2.475792402207736
211	-.8441795255088593	-1.056577010204029	-1.596379550093876
212	-2.174088673426643	.5976552369178036	-2.926587387775771
213	-3.09380529513466	.8313164512178048	-3.626065743225411
214	-1.178944944143026	1.390640548809453	-2.800276392815384
215	-.6439493288338199	.2203170444082609	-1.601893216215854
216	-1.018966781912159	.4563694621695737	-3.28573928232825
217	-.8535133047102749	2.206238744290965	-2.794181080934213
218	-1.190366150160369	2.504424901992803	-2.140680449944314
219	-.8412832389424556	1.433477249935609	-2.992452495625901
220	-1.114749508688572	2.112092376429018	-4.165434696236776
221	-2.05928724779127	2.826760828978202	-3.804694188749545
222	-2.089024659282378	3.401397029711596	-1.841293838025888
223	-.9048652702535981	4.887941538900695	-1.076653703929724
224	-.5088353957854878	4.100541909896608	-1.459942090620304
225	-1.512353716648044	2.918135566634793	-2.03366246857555
226	-1.072237455843227	2.843659580713387	-1.77530946799067
227	-1.252755808642378	2.636755182171272	-.2508159130082661
228	.5844451772294641	1.583937474515771	-.5536238058418689
229	.2125529144602796	2.415856637733564	-1.123283812117996
230	.6455640915387719	.7008989087977626	-2.309147429903703
231	.9213307339087931	.5171739934590407	-3.600470116215224
232	.7272617365236929	.9242207073903725	-2.922635622870737
233	1.629562024182418	.3407220000418061	-2.0570552771483
234	1.908478683526804	.6601676103821726	-3.092578586879291
235	1.603733802392177	.4718153188167425	-3.515958810532385
236	1.411865779616579	1.662190224671207	-4.024499840898151
237	.9456717657766833	.7083025564951346	-1.663627768018915
238	1.008343476057443	-.0195809640786555	-2.434194515036533
239	.4017132274301318	-.5161628554798011	-2.416718872988945
240	.4298476171759498	-.2242589502357185	-2.450059876416253
241	1.028946979764622	-.3852382599617276	-2.71198443383586
242	1.404721609654658	-.7574892957357899	-.6035784411921954
243	-.596740904918082	-1.718773206199619	-.2694359022576592
244	.0001309022994078	.0926323237091252	-2.233668341051446
245	.0450209567447156	-1.026792943625302	.4556135922166094
246	.4056581503700791	-1.289114826558968	.318343306417309
247	-.7437257531133458	.3492997196552625	-.1545241267050094
248	.5759764544961972	.4811451560055904	.0072575624543926
249	.3449709954546812	2.656190773732088	-2.637301009520503
250	-.9584601191782116	2.154219300265919	-1.353379519325443
251	-.2130948468869852	.9093351793730741	-.6868928373843441
252	-.1235201093144094	1.420381279731412	-2.878522686551529
253	-.0831713020591464	1.679956210148933	-.0224594796093819
254	-1.428760139152373	.5047716155792892	-.6834946096738654
255	-2.969735135404275	.5419315943526628	.1618654409114618
256	-2.156674210649203	-.9144889245078454	-.2898250974939952
257	-2.403370324189982	-.9053616907960931	.1442010756657326
258	-1.855960836673793	-.8114485772236447	1.758258957348104
259	.1119725726726891	-2.000277601120224	1.869777669631313
260	.5046870648596946	-3.80942993478268	1.150842917633637
261	.4421734764219561	-4.068256560600748	.4288412540100852
262	1.35326907240294	-2.165935743092369	-.0278446653356117
263	-.1091499854809659	-2.359351005251767	.4891436959499342
264	.7574472283095961	-2.552757534713112	-.4057147269404924
265	-.618698227365447	-2.712900250072395	.7980607143172157
266	.4544383434226432	-2.957928412745023	2.384997157431464
267	1.887486765753161	-2.974079838682465	1.798817992424448
268	1.530326169852426	-1.224053173571634	1.577041688041909
269	1.668561679016174	-.1474013265484899	2.030452366668207
270	-.3446553812793465	-2.358723014128356	.1523020196363462
271	.4794560977004192	-2.997063582879853	.4038263416550841
272	1.784692488268105	-2.580433440704211	.7805533491463096
273	1.157916295036926	-1.731018452041327	.8033084033139811
274	2.48811803203726	-1.557613245996337	-1.880493467634665
275	2.317713555637676	-1.15564804961014	-1.258969663479682
276	-.5388156068891048	-.6209740559020063	-3.578332780146258
277	-2.123615043248916	.3061474645117691	-2.783225541646709
278	-.8268143642996731	-.4149500916154023	-2.875334777009873
279	.0729142847314873	-.0207636777650428	-3.767642169756948
280	.8972394663228788	-1.636508354762108	-2.398993431937597
281	-1.050275290715031	-1.239116869936737	-1.153474863247232
282	-2.10096145997432	-1.938968908186311	-2.741212221915149
283	-.6804894939174915	-.084900111067358	-3.193112069907509
284	.176479148859461	.0820081111213372	-1.69340897525839
285	.7591773671097726	.6780178572420991	-1.103054740131755
286	-.3019416369354012	2.570326261779769	-1.396688777867514
287	1.574521921760469	.9187661429729144	-.0508571200608479
288	1.659280848614616	.4424150515372975	-.6963343202337364
289	-.0898538643221637	1.637065681657472	-.1972594871873973
290	-.4304585138870561	1.485318328523147	1.808507805460395
291	-1.439276056911786	1.976219932804945	2.085144985463879
292	-.570473540056746	.72049210807141	2.857604433512217
293	.3699067642639291	-1.178128613975582	2.759256009903003
294	1.267851270989667	-.7242861654409611	3.497238328993292
295	.3540535676043646	-.6911606725014525	3.211937917840344
296	.1630139037672469	-1.060808818204642	3.506703376811522
297	1.274120151782782	1.020858777467822	1.328945900538126
298	.3257488321724959	.1939068745509974	2.354373535374705
299	.1527252300292591	.9388796842934009	5.053172785788026
300	.2368110430840405	.5162718057353194	5.454898529481108
301	1.308612814904242	-.7559665726733169	4.035308206036857
302	.1321066070569742	-.2439047422417312	3.545272245313837
303	-1.012303096023617	.3266551726342537	5.798914403669434
304	.4413108012174035	.477707066793981	4.675219590115061
305	1.290504833411812	.8775011452114327	5.40313509487466
306	.7415419375366374	1.319020550486775	6.265880164401924
307	-.309499602804444	.723050834002032	5.869463653947607
308	.0606761636150229	2.780974805530567	6.064576031550845
309	.8961683317329266	1.944731100687979	5.661447789328584
310	.4689310619702761	1.336378871877832	4.150673053002548
311	1.046638109329166	2.466730889752867	2.973222722655112
312	2.063321918563856	2.258096248129988	2.648042715362698
313	2.397856969825346	4.65387809430516	1.840658682604436
314	.7259198142700414	5.036982011985099	3.305127061593085
315	-1.693388657195837	2.832978627088022	2.882687443973739
316	.3063956565539011	2.992403279392468	3.490548606255307
317	.6127833942486756	1.462002051972339	2.829756857824619
318	1.621763560778242	1.562524073226236	3.467829288285177
319	.7350218924117169	2.246959786882591	1.139805843474399
320	.0611617474588621	2.323587826292147	1.354682542535627
321	-1.060981012053181	2.002499939593693	1.721465076592917
322	-.8471771426140449	2.474697699600395	1.920310716612885
323	-.4242265018310357	2.235218182493641	1.476661532100823
324	-1.865255800971678	3.029754819543959	2.042390032702618
325	-.050824428740131	1.385225210896464	.8006389054079455
326	-2.29121984399613	3.167051764455755	.5109377184756555
327	1.116544643211256	2.219629400845371	.4045835668200049
328	.8193313797206974	3.879156701155242	-.428161586213729
329	-.7108419464961874	2.331823807276069	.0482282160578643
330	.9643652039605117	2.148671360848833	-.3128138364627502
331	.0787961028153691	1.759025293178043	-1.838472312874381
332	-.0208188858568292	2.850095734719535	-.5572343433270429
333	.4682788959186605	2.530312295833626	-.2778821935479356
334	.0752883543960668	5.220465991432715	1.126774945788971
335	.674393802174857	3.853513335359339	-.6644600275757676
336	.1701833602577449	3.628609077628616	-1.39701183627104
337	-1.735910583744087	2.113800078106933	-1.293344289784095
338	-2.299512477344424	.6042673334674685	-.4185128910100891
339	-1.983096200640029	1.915825082962536	.2816867652406504
340	-1.128736903261749	.8522162758213491	-.3263428720526464
341	.9317054814669423	.1511674938948139	.6704124830275567
342	1.108720711945319	.2798947921379729	.6080935027362527
343	.4104119695096937	.1056501819018704	.480933577840419
344	-.4776261282212473	-.2286885645599806	1.801029168040148
345	.3401016142171471	-1.024223009939578	1.430416946394998
346	.9248470725605673	-1.393374016774341	.2234835532533539
347	2.323328757028882	-.7816604432734824	2.395572500936494
348	1.140316371683934	.40659753180359	.8232523915396913
349	2.387687823296356	-.9687563467828172	-.4841446036178291
350	1.0922394981832	-3.400764748518883	-1.074021557768675
351	.7690095951233928	-2.672185755909471	-.3951208015828404
352	-.2479779412560381	-1.439072581342494	.242867065441925
353	1.585205137239292	-.6499808592261357	-.5482957547030888
354	.4060583092683597	-.1557259457328671	-2.919944035750836
355	1.096605549986613	-.3179941854255837	-1.817952376203846
356	-.5197229038227733	-.0366626624990005	-2.387186363484828
357	-2.870183185620646	-.4869412405983096	-.7687210544640504
358	-2.324947347752901	.6281381692781273	-1.614084244831506
359	-2.202290416538247	1.55733908052026	-1.251565549313519
360	-2.322325105830558	.9755455044762565	-2.063835662359097
361	-.1355045264937262	1.797179230778343	-2.057410577193833
362	.931416749150202	1.997708857519823	-1.62220311304979
363	.1376681360818959	1.905527385954774	-1.83611921856654
364	-.1502574853874291	1.044882451254419	-2.257910916981996
365	.7678922615243567	.3990154805266364	-1.496029197908898
366	-.1040545217670759	.3248540170213131	-1.588131028602916
367	.1049206310907969	-.3463628658838364	-1.63178380502256
368	.099322445345352	-.5355749032758147	-.2844015209621694
369	-.7480392986135922	-1.270084465776857	-.5455513885014773
370	.144469099628328	-.8944628894645716	.2084195962383673
371	-.3996875028742964	-1.154908574540375	-1.271177023525436
372	.1385539888400111	-.9905795886830728	-.5307214866958924
373	.9056125434669585	-1.335975691269839	-.5883947467221116
374	.1179612165396371	-2.615766256142664	-.4856572069905269
375	-.1523300570258662	-2.341164693370639	-1.647950910721994
376	.8861954951322126	-2.653053093696898	-.8941841893232574
377	.5934911275902433	-2.819103547208177	-1.988562454923091
378	1.262865897447791	-3.979432710736619	-.4799208433402994
379	1.754729834809907	-5.487200674612506	-.5251862677550242
380	1.255075715711299	-6.697401076072488	-1.253655954421022
381	-1.040486071934964	-4.129382525189486	-.6607724924874857
382	-1.171735762385244	-3.353566976492655	-.5475802074638564
383	-.0218294519486695	-2.520316549598737	-.178582736738207
384	.6929015062612437	-.4437788301221	-1.138368015066165
385	.5815351857792403	-.362293368567829	-1.124414829081283
386	.2160752351315471	-1.732527100028587	-.8334864286403673
387	-1.615971056857047	-1.125344310207444	-2.189039447999938
388	-.7403670256215212	-2.712870698490216	-.7677974792961205
389	-.2334915992501305	-3.285261377403235	-1.455450765022821
390	-1.748043011650223	-1.809348691295197	-2.209866407400659
391	-2.217360945423385	-3.518799133065982	-1.23803312362524
392	-.6433836355755174	-3.077007785465494	-.7957612875263534
393	2.105542584007149	-2.031642105802609	-.2418302962152413
394	1.314617182241272	-2.067764981444616	.4180193753523156
395	-.6108330281376013	.3490167926243788	.6541252395676629
396	.427371782728608	.7249136298071684	.4621899242678628
397	.6886810593200052	1.768587640556837	-.4759491894701164
398	.7160618275467385	1.283514340244967	.0367999041861858
399	1.207995102223344	2.165363324363046	-2.642751253197501
400	-.3342269881025284	1.288214913209122	-2.744309000722103
401	.367269358289571	.7950767395028862	-2.506528608980373
402	.4597592633915877	.4769719902546949	-3.092529750346255
403	.4663613993311415	-.391057259550352	-2.846945098650299
404	-.5866242221653095	-.7063986253531312	-2.860783552018563
405	-.8810041663564655	-.3831338810412325	-2.046180608617355
406	-.0638497434523811	-2.000075887765258	-2.104516213519728
407	-.7611544652552653	-1.562667127074628	-1.345077540098499
408	.9015007374955777	.22378360676056	1.59471191496769
409	-.0523536855334547	-1.23772838314023	-.6993131849559328
410	.045473083297916	-1.369243313022914	.1035271277620322
411	-.125555415213774	-1.991860139886976	.3625464304862431
412	-1.28551542246484	.1807714024468139	.4323412242280626
413	-2.309947259761254	.1135545375203113	-.024597362863529
414	-4.270829540668562	.3129844892366398	.871334617163953
415	-1.372408368264729	-.2044515665342349	-.3746359206329076
416	-1.902616014046834	2.138629996334055	-.0111411159114673
417	-1.481463385175916	.9643422406624276	-.2245003519959277
418	-1.190551900908177	-.2850162189740543	-1.669817642371022
419	1.396566360633382	.3528946308815802	-1.676638448327777
420	.8333251523202885	-1.010324103464671	-3.090433203049503
421	1.771416635979572	-.6579611439904777	-3.811862767648595
422	.4731343359345667	-.3034127602299322	-3.248896436615979
423	1.880704349883406	.2374767517714787	-1.984166101685335
424	.6700247928227839	.5469000412946001	-3.317722366505234
425	2.593025734025022	2.082406722665871	-1.405298361242592
426	1.00140824908671	.0392299415722859	-1.796470537960605
427	-.5114137714896674	.8578695190155903	-.6691955436695181
428	-.8102551673238437	.2584396274228741	-1.399070814958995
429	-.4810082258935533	-.9404344623845506	-.3928882195085758
430	.182193868274124	-1.469571739281371	-.3904376687016974
431	.4245969262908103	-.7456139187100476	.5151887483997474
432	.0777253571315034	-1.643079469569536	1.267769927260873
433	.1197314949103566	-2.658696800319542	.7453013697947478
434	1.104982689249261	-.8314368069767888	.0150824042274694
435	-.4162312708280175	-1.690321696038644	-1.477607447990966
436	1.055175303550558	.1944454107248785	.4403315495530335
437	.2715403732514138	.1141975913388866	.1049692960473825
438	-.6111197411931532	-.3480958509098473	-.548920663504893
439	1.167112311205516	.3085763130441511	.1728506170378845
440	-.3258662381816863	.3424487967743167	-.4518034435307279
441	-1.081307452837962	.1844127318372675	-1.250277803548159
442	-1.36875589960571	.0578534475656303	.038617904195691
443	-1.154550263940962	-.5501313382266584	1.570984673840015
444	-1.346394226279179	.1840687379452603	-1.411754302823846
445	.9675145166602368	-.3902148764856861	-.2455559966311136
446	1.121974919837027	.3333211709006392	-.4319551837518497
447	1.452154820534804	.9116433860345474	-2.193822181520851
448	2.06806780388653	1.842095755745883	-1.399817029547924
449	1.119940124546681	1.953214636914963	-2.954419755369005
450	1.003760234247918	1.162463247941511	-2.128248033968751
451	.9616519680445815	1.55181701854356	-.8953901247703188
452	.7848306193545392	.5125484344033386	-1.474151028944936
453	-.1718437656213216	.8210786581194562	-.8321080376454963
454	.2250699395056811	.1381859594843448	-.5939528083421799
455	-.0401292301983158	1.726015604353641	-1.28907340411289
456	-.8945150948406989	1.81141656071579	.5169329390635782
457	-.0921580273039823	1.126107760754148	-.4203575725301927
458	-.4922270416339704	-.1422419387164499	.1535660995237868
459	.2790825062345907	-.9386159996166008	-.3034590545938052
460	-.2091588856843807	1.098712275326974	-.8483433324318159
461	.6307016798738826	-.3067732886920673	-.5081351331353252
462	-.6927908192894416	-1.87608333215519	.7136341326907522
463	1.359365701112927	-.7424308397124471	.3653797057104545
464	1.340672284891151	-2.314453072722845	.9251172951362105
465	.3800275703942338	-1.249799139459103	.1255806351147123
466	.3431855045486505	-.8173092101090498	-1.971094654200871
467	.7387642063784818	-.7743093312833634	-.9747261117351849
468	.9685064727878939	-1.886487373539288	-.3351409825787849
469	-1.04474890817238	-.7787148060301794	.0701755162199207
470	-.5396952828946734	-.3582223055853212	-1.189082300856906
471	-.2043750501688396	-.9413356332031886	-2.94063678812189
472	.3671208714667822	-.5712768217095922	-1.890635154109618
473	.889006140991623	.5061385167817893	-2.88283846263166
474	2.217209303862833	.0377060067571783	-1.898466116225309
475	.0425372186106339	.8585921482874946	-2.399757526569292
476	.656557964717559	.1781345333821147	-1.118694674852014
477	.4216973856764543	-.4137016747457494	-2.731028376800869
478	-.6641451032874156	1.175603545977892	-1.458490880256439
479	.1658602668425991	.6518686430168906	-1.726875779453114
480	.9950071269933648	1.970285568418559	-1.491040456455654
481	-1.268013927373393	3.007939378884865	-2.106271413083958
482	-1.863274158305709	4.184168428704682	-1.312717892742673
483	-.6946146479213289	2.685522410783145	-2.228463367057206
484	-.3359564659200465	2.095505757479773	-2.271648315440724
485	-.8306943920030586	.1044664894766013	-3.277698353145391
486	-.1634866052396967	2.724135903868612	-3.245707922100608
487	.1470686278762639	.5024362479983713	-2.703142358308264
488	-.2739441954658909	1.72515246072007	-.7484793389760482
489	.3136695561448791	1.848077126622621	-.0052907640951775
490	.5407452063752874	2.348004055523142	-.3759264102895816
491	1.627489168479125	3.043299959122371	-1.125420519421688
492	1.675039789467072	3.279203302900895	-1.458763949361579
493	3.089286462443255	3.053105378046436	-3.076657594289113
494	1.829266098791297	2.044840655446283	-1.943361506570126
495	1.311739852430825	1.608820178169742	-1.294399850313205
496	.132320508708062	2.60986992513741	-2.382499160061558
497	1.692279887002613	2.868602397466869	-1.223763327652395
498	1.625851146897796	2.30282796596558	-1.977717841682077
499	1.63146277241784	2.112074352594603	-1.38995989634443
500	1.207968978746294	2.396481748214185	-3.662745281485607
501	.9358735394632691	3.052571402838027	-4.094930828420168
502	.5957037789157653	2.502959588609028	-5.928344196395675
503	.6808545723056962	2.243171848187733	-3.964528853315093
504	.3339605515686908	.6297217215596834	-4.755523696586802
505	.7093554642771591	-.7471988343574072	-2.927652223885301
506	1.475117918838452	-.7288115756374717	-3.766530152778572
507	.3202144239397523	.8913601119132831	-3.603615281935651
